station_id,date,temperature,RH,dew_point,longitude,latitude
S-THC 21317948:21326445,2023-08-16 19:00,24.18908333,72.836,19.02908333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-16 19:00,24.60908333,67.6175,18.23641667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-16 19:00,25.00941667,63.96441667,17.73883333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-16 19:00,24.07983333,71.01291667,18.51816667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-16 19:00,24.77525,67.61216667,18.3945,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-16 19:00,24.77341667,67.38741667,18.33833333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-16 19:00,24.35158333,68.31566667,18.1585,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-16 20:00,23.08808333,77.93891667,19.0525,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-16 20:00,21.66883333,86.88958333,19.41483333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-16 20:00,23.256,79.03316667,19.43583333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-16 20:00,24.00125,71.58775,18.57266667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-16 20:00,23.60633333,71.23375,18.11016667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-16 20:00,22.54283333,78.09558333,18.55433333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-16 20:00,20.31066667,90.99233333,18.81491667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-16 20:00,23.37225,72.1025,18.07716667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-16 20:00,23.49016667,75.35033333,18.90091667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-16 20:00,24.13191667,68.23633333,17.93275,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-16 20:00,24.28541667,66.57625,17.68366667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-16 20:00,23.11125,74.84116667,18.42158333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-16 20:00,24.12466667,69.913,18.31283333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-16 20:00,23.59383333,71.75483333,18.2175,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-16 20:00,23.76183333,70.21991667,18.03541667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-16 21:00,22.54641667,80.48708333,19.04308333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-16 21:00,21.22033333,89.89825,19.52,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-16 21:00,22.54466667,83.65166667,19.66183333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-16 21:00,23.41158333,75.73033333,18.90133333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-16 21:00,22.75758333,75.27391667,18.17375,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-16 21:00,21.99425,82.3325,18.868,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-16 21:00,19.61516667,93.26966667,18.52225,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-16 21:00,22.43558333,79.40416667,18.714,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-16 21:00,22.93258333,78.73941667,19.06475,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-16 21:00,23.55275,72.77491667,18.39275,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-16 21:00,23.5135,72.22091667,18.23841667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-16 21:00,22.56258333,80.04891667,18.96983333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-16 21:00,23.44733333,74.70283333,18.71583333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-16 21:00,22.90925,75.32175,18.33208333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-16 21:00,23.12191667,74.70391667,18.40366667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-16 22:00,21.887,83.25966667,18.94241667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-16 22:00,20.7465,92.61125,19.53108333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-16 22:00,21.9835,86.56016667,19.66283333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-16 22:00,22.67166667,81.80525,19.426,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-16 22:00,22.41083333,78.56775,18.52475,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-16 22:00,21.69741667,84.69275,19.03141667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-16 22:00,19.37925,94.50525,18.4985,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-16 22:00,22.0425,82.87116667,19.02016667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-16 22:00,22.02291667,83.02083333,19.02833333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-16 22:00,22.85233333,78.84233333,19.0085,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-16 22:00,22.7145,78.16833333,18.73725,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-16 22:00,22.05683333,83.99116667,19.24925,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-16 22:00,22.78775,79.19341667,19.01758333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-16 22:00,22.32666667,78.54358333,18.43641667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-16 22:00,22.49466667,79.0445,18.7015,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-16 23:00,21.49916667,85.13191667,18.91916667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-16 23:00,20.31758333,94.46058333,19.42375,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-16 23:00,21.18275,89.9,19.48333333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-16 23:00,22.13,84.41266667,19.4025,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-16 23:00,22.10141667,80.30666667,18.57375,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-16 23:00,21.13091667,86.57858333,18.828,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-16 23:00,19.34,95.34816667,18.60133333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-16 23:00,21.66533333,84.317,18.92866667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-16 23:00,21.67241667,84.993,19.06383333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-16 23:00,22.36416667,80.73166667,18.91483333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-16 23:00,22.31591667,80.03491667,18.72875,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-16 23:00,21.4365,86.74708333,19.16,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-16 23:00,22.47675,80.896,19.057,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-16 23:00,21.88891667,80.8695,18.47858333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-16 23:00,21.96216667,81.53116667,18.68,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 0:00,21.342,86.92466667,19.09966667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 0:00,20.02825,96.6095,19.49783333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 0:00,20.79675,91.37708333,19.36458333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 0:00,21.94775,84.58741667,19.25708333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 0:00,21.5885,82.5395,18.51125,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 0:00,20.8395,88.679,18.92558333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 0:00,19.04866667,95.81541667,18.3895,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 0:00,21.65666667,84.19583333,18.89666667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 0:00,21.3525,86.80266667,19.08766667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 0:00,22.01383333,82.13758333,18.84958333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 0:00,22.00133333,80.81216667,18.577,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 0:00,21.25241667,88.43575,19.28858333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 0:00,22.08158333,82.61433333,19.00833333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 0:00,21.483,82.799,18.45891667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 0:00,21.585,83.03875,18.60483333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 1:00,20.67333333,88.9025,18.80216667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 1:00,19.7045,97.47141667,19.31833333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 1:00,20.31941667,93.27383333,19.22208333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 1:00,21.62591667,85.0805,19.03425,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 1:00,20.98975,85.591,18.50566667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 1:00,20.55733333,90.447,18.96325,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 1:00,18.8055,96.14908333,18.20275,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 1:00,21.27575,83.84625,18.45725,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 1:00,20.86466667,88.35833333,18.892,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 1:00,21.57591667,83.19191667,18.626,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 1:00,21.63491667,80.76083333,18.20958333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 1:00,20.75016667,91.35725,19.315,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 1:00,21.59733333,85.07358333,19.004,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 1:00,21.09341667,84.17308333,18.34025,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 1:00,20.98083333,85.99925,18.57333333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 2:00,20.55725,89.38966667,18.77333333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 2:00,19.32391667,98.26675,19.06866667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 2:00,20.19258333,92.82591667,19.0175,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 2:00,20.93416667,87.43166667,18.7905,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 2:00,20.85575,85.68816667,18.39191667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 2:00,20.17475,90.91975,18.66866667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 2:00,18.74658333,96.598,18.21825,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 2:00,20.63041667,87.22158333,18.4525,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 2:00,20.52158333,89.27125,18.71825,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 2:00,21.19525,85.19925,18.63341667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 2:00,21.20041667,82.10216667,18.04633333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 2:00,20.57508333,91.07016667,19.09075,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 2:00,20.99141667,87.33175,18.83,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 2:00,20.6625,85.43575,18.15558333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 2:00,20.72341667,86.99891667,18.505,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 3:00,19.9585,94.94725,19.14916667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 3:00,19.66716667,99.49941667,19.61266667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 3:00,19.576,95.66016667,18.888,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 3:00,19.79766667,92.92691667,18.64266667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 3:00,20.29966667,89.48658333,18.536,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 3:00,20.05308333,92.38891667,18.80508333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 3:00,19.0325,97.12441667,18.5905,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 3:00,19.92983333,91.23208333,18.48075,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 3:00,19.99066667,93.45658333,18.92583333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 3:00,20.52858333,88.11541667,18.51533333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 3:00,20.44633333,85.90075,18.02866667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 3:00,20.17283333,94.41158333,19.27091667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 3:00,20.60716667,89.15458333,18.78133333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 3:00,19.97275,90.776,18.44108333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 3:00,20.34816667,88.30208333,18.37241667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 4:00,19.86716667,94.8725,19.04575,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 4:00,19.69575,99.17491667,19.58841667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 4:00,19.55458333,96.16966667,18.95208333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 4:00,19.37566667,94.41666667,18.47991667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 4:00,19.90133333,91.04633333,18.42016667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 4:00,19.86741667,92.74408333,18.68216667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 4:00,19.01841667,97.1645,18.58275,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 4:00,19.39366667,92.5225,18.17391667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 4:00,20.04783333,94.70683333,19.19675,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 4:00,19.91383333,89.94233333,18.23758333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 4:00,19.78333333,88.4695,17.84566667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 4:00,19.92266667,94.70216667,19.07216667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 4:00,20.07116667,91.60566667,18.6865,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 4:00,20.02258333,92.1165,18.72666667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 4:00,19.86191667,90.38641667,18.26516667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 5:00,19.90475,92.04591667,18.59766667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 5:00,19.5475,98.23341667,19.28658333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 5:00,19.26491667,95.588,18.56666667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 5:00,19.19516667,93.4555,18.13708333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 5:00,19.64225,90.80125,18.12058333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 5:00,19.40975,93.50133333,18.35791667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 5:00,18.15133333,97.22658333,17.72775,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 5:00,19.10225,92.53208333,17.88658333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 5:00,20.071,92.31391667,18.80975,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 5:00,19.44008333,91.24908333,17.99933333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 5:00,19.44191667,88.9145,17.589,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 5:00,19.49008333,95.4315,18.76475,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 5:00,19.77966667,91.35358333,18.35375,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 5:00,20.17833333,88.93483333,18.31933333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 5:00,19.48833333,90.92841667,17.99091667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 6:00,20.01008333,90.4815,18.42866667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 6:00,19.50791667,97.90175,19.19275,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 6:00,19.35083333,94.544,18.47658333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 6:00,18.87716667,95.0605,18.09208333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 6:00,19.69575,90.16233333,18.06075,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 6:00,19.4365,93.71266667,18.42033333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 6:00,18.38025,97.53016667,18.00575,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 6:00,19.34191667,90.31958333,17.73566667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 6:00,20.21033333,90.97525,18.71375,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 6:00,19.62416667,90.53175,18.05425,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 6:00,19.40433333,88.13133333,17.4115,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 6:00,19.75291667,94.35916667,18.84408333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 6:00,19.79233333,91.29916667,18.3565,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 6:00,20.32291667,87.42758333,18.18933333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 6:00,19.57066667,90.96866667,18.07941667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 7:00,20.37325,88.58133333,18.44666667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 7:00,19.99783333,94.95658333,19.18975,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 7:00,20.11383333,91.46991667,18.70258333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 7:00,19.89408333,90.50758333,18.31308333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 7:00,20.79141667,84.62058333,18.1155,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 7:00,20.08883333,89.96733333,18.41441667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 7:00,19.44,97.5785,19.07183333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 7:00,21.72791667,81.21258333,18.37941667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 7:00,20.86258333,87.30475,18.69025,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 7:00,21.42583333,82.326,18.30633333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 7:00,20.80566667,83.40975,17.9025,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 7:00,20.88958333,88.39466667,18.915,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 7:00,20.43558333,87.47908333,18.30441667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 7:00,20.65191667,85.07183333,18.07516667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 7:00,20.36958333,87.42891667,18.22875,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 8:00,21.1595,87.32391667,18.99316667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 8:00,20.7215,93.72925,19.69975,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 8:00,21.41525,87.64883333,19.30375,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 8:00,21.33658333,83.20483333,18.38933333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 8:00,21.526,81.03333333,18.15516667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 8:00,20.75191667,87.71933333,18.6645,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 8:00,20.23375,96.29708333,19.64991667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 8:00,21.57775,80.37058333,18.07458333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 8:00,21.60441667,84.306,18.86566667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 8:00,21.57233333,82.06533333,18.40208333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 8:00,21.83858333,77.86791667,17.82275,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 8:00,21.65816667,84.52275,18.95833333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 8:00,21.74941667,81.45391667,18.45575,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 8:00,21.56525,81.104,18.20791667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 8:00,21.2345,82.9215,18.23883333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 9:00,23.28116667,80.48933333,19.74,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 9:00,22.164,88.76725,20.23916667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 9:00,23.58491667,80.83391667,20.10116667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 9:00,22.80741667,78.77658333,18.94583333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 9:00,22.84858333,74.24291667,18.03675,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 9:00,21.86383333,83.89608333,19.03783333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 9:00,21.65091667,88.20141667,19.62741667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 9:00,23.17925,75.87425,18.70425,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 9:00,23.07183333,78.76583333,19.188,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 9:00,22.86275,76.65558333,18.55775,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 9:00,23.33108333,71.47675,17.88266667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 9:00,23.16666667,77.69483333,19.07083333,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 9:00,23.0165,76.01958333,18.57583333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 9:00,23.09333333,75.88016667,18.60908333,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 9:00,22.14083333,78.9295,18.32941667,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 10:00,24.79141667,75.37675,20.15258333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 10:00,23.204,86.268,20.80716667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 10:00,25.25966667,73.30041667,20.15791667,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 10:00,24.05683333,75.47225,19.4745,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 10:00,24.96291667,67.76933333,18.61375,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 10:00,23.70991667,78.55333333,19.78341667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 10:00,23.896,81.61108333,20.57466667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 10:00,24.7735,71.9355,19.38866667,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 10:00,25.19883333,71.9815,19.80391667,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 10:00,24.63583333,70.60491667,18.95783333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 10:00,24.98433333,67.35625,18.53591667,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 10:00,25.55641667,70.40366667,19.7905,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 10:00,24.72875,70.03008333,18.91491667,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 10:00,25.181,69.24741667,19.16875,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 10:00,23.81191667,73.574,18.82633333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 11:00,26.3375,67.40391667,19.83466667,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 11:00,24.171,82.17541667,20.96166667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 11:00,26.72166667,65.38883333,19.70625,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 11:00,25.77616667,67.36066667,19.22833333,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 11:00,25.80841667,64.96616667,18.71516667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 11:00,24.14441667,77.35083333,19.93233333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 11:00,24.45716667,80.61708333,20.90566667,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 11:00,26.31066667,66.83691667,19.64883333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 11:00,25.97983333,69.231,19.90133333,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 11:00,25.67441667,67.68858333,19.26233333,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 11:00,25.71725,65.93533333,18.88383333,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 11:00,26.1925,67.66325,19.71441667,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 11:00,25.601,67.17833333,19.07375,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 11:00,25.86191667,66.35141667,19.10341667,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 11:00,24.87541667,70.13416667,19.07525,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 12:00,25.98,68.82283333,19.83208333,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 12:00,23.72608333,84.5675,20.99683333,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 12:00,24.66458333,77.69591667,20.44958333,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 12:00,25.89225,64.353,18.60141667,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 12:00,25.81733333,64.17775,18.50558333,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 12:00,24.35516667,77.18841667,20.07166667,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 12:00,24.67175,79.39666667,20.85408333,-73.568444,45.593944
S-THC 21317947:21348259,2023-08-17 12:00,25.22391667,71.00533333,19.55283333,-73.615361,45.524389
S-THC 21317948:21326445,2023-08-17 12:00,25.50083333,70.5965,19.78175,-73.519722,45.580972
S-THC 21317949:21206231,2023-08-17 12:00,25.197,70.13366667,19.38191667,-73.624667,45.57175
S-THC 21317950:21326337,2023-08-17 12:00,26.16033333,64.40608333,18.9255,-73.644056,45.53125
S-THC 21317953:21348258,2023-08-17 12:00,25.84941667,71.78683333,20.24925,-73.559639,45.573333
S-THC 21317958:21206230,2023-08-17 12:00,25.399,68.79041667,19.25233333,-73.597917,45.585361
S-THC 21317959:21326443,2023-08-17 12:00,25.82983333,66.0955,19.0325,-73.521556,45.586333
S-THC 21317960:21336805,2023-08-17 12:00,24.61433333,71.00958333,19.02058333,-73.596472,45.586306
S-THC 21317937:21326446,2023-08-17 13:00,23.38291667,80.36166667,19.82175,-73.535417,45.511028
S-THC 21317938:21206238,2023-08-17 13:00,21.64033333,94.20575,20.68566667,-73.532472,45.518028
S-THC 21317939:21326342,2023-08-17 13:00,25.02733333,78.2545,20.97325,-73.586583,45.465944
S-THC 21317940:21326448,2023-08-17 13:00,26.10333333,67.31208333,19.49725,-73.648944,45.493556
S-THC 21317941:21348257,2023-08-17 13:00,24.31233333,72.95891667,19.14191667,-73.573583,45.593194
S-THC 21317942:21326340,2023-08-17 13:00,21.60825,91.44066667,20.17733333,-73.556306,45.575694
S-THC 21317943:21326444,2023-08-17 13:00,22.74658333,91.164,21.24658333,-73.568444,45.593944
