dt,min_ta,max_ta,sensor_count,delta_ta
2023-08-24 23:40,15.864,17.043,15,1.179
2023-08-24 23:35,15.842,17.065,15,1.223
2023-08-24 23:30,15.778,17.193,15,1.415
2023-08-24 23:25,15.778,17.215,15,1.437
2023-08-24 23:20,15.735,17.172,15,1.437
2023-08-24 23:15,15.778,17.279,15,1.501
2023-08-24 23:10,15.735,17.301,15,1.566
2023-08-24 23:05,15.756,17.429,15,1.673
2023-08-24 23:00,15.799,17.515,15,1.716
2023-08-24 22:55,15.756,17.58,15,1.824
2023-08-24 22:50,15.756,17.708,15,1.952
2023-08-24 22:45,15.756,17.837,15,2.081
2023-08-24 22:40,15.756,17.751,15,1.995
2023-08-24 22:35,15.692,17.708,15,2.016
2023-08-24 22:30,15.735,17.858,15,2.123
2023-08-24 22:25,15.756,17.944,15,2.188
2023-08-24 22:20,15.821,17.966,15,2.145
2023-08-24 22:15,15.842,17.923,15,2.081
2023-08-24 22:10,15.928,17.901,15,1.973
2023-08-24 22:05,15.928,17.923,15,1.995
2023-08-24 22:00,15.928,17.858,15,1.93
2023-08-24 21:55,15.971,17.923,15,1.952
2023-08-24 21:50,16.035,17.837,15,1.802
2023-08-24 21:45,16.014,17.794,15,1.78
2023-08-24 21:40,15.885,17.773,15,1.888
2023-08-24 21:35,15.714,17.794,15,2.08
2023-08-24 21:30,15.671,17.794,15,2.123
2023-08-24 21:25,15.714,17.751,15,2.037
2023-08-24 21:20,16.164,17.837,15,1.673
2023-08-24 21:15,16.25,17.88,15,1.63
2023-08-24 21:10,16.271,18.073,15,1.802
2023-08-24 21:05,16.293,18.094,15,1.801
2023-08-24 21:00,16.228,18.201,15,1.973
2023-08-24 20:55,16.271,18.244,15,1.973
2023-08-24 20:50,16.271,18.159,15,1.888
2023-08-24 20:45,16.378,18.18,15,1.802
2023-08-24 20:40,16.357,18.201,15,1.844
2023-08-24 20:35,16.464,18.18,15,1.716
2023-08-24 20:30,16.464,18.309,15,1.845
2023-08-24 20:25,16.614,18.609,15,1.995
2023-08-24 20:20,16.743,18.909,15,2.166
2023-08-24 20:15,16.893,19.167,15,2.274
2023-08-24 20:10,17.108,19.403,15,2.295
2023-08-24 20:05,17.344,19.531,15,2.187
2023-08-24 20:00,17.858,20.11,15,2.252
2023-08-24 19:55,18.459,21.097,15,2.638
2023-08-24 19:50,19.145,21.74,15,2.595
2023-08-24 19:45,19.681,21.912,15,2.231
2023-08-24 19:40,20.239,22.062,15,1.823
2023-08-24 19:35,20.539,22.169,15,1.63
2023-08-24 19:30,20.754,22.255,15,1.501
2023-08-24 19:25,20.732,22.341,15,1.609
2023-08-24 19:20,20.754,22.427,15,1.673
2023-08-24 19:15,20.861,22.555,15,1.694
2023-08-24 19:10,20.925,22.684,15,1.759
2023-08-24 19:05,20.84,22.877,15,2.037
2023-08-24 19:00,20.968,22.92,15,1.952
2023-08-24 18:55,21.14,22.984,15,1.844
2023-08-24 18:50,21.354,23.306,15,1.952
2023-08-24 18:45,21.59,23.456,15,1.866
2023-08-24 18:40,21.698,23.585,15,1.887
2023-08-24 18:35,21.805,23.649,15,1.844
2023-08-24 18:30,21.869,23.692,15,1.823
2023-08-24 18:25,21.848,23.842,15,1.994
2023-08-24 18:20,21.955,24.035,15,2.08
2023-08-24 18:15,22.148,24.143,15,1.995
2023-08-24 18:10,22.126,24.293,15,2.167
2023-08-24 18:05,22.062,24.357,15,2.295
2023-08-24 18:00,22.298,24.421,15,2.123
2023-08-24 17:55,22.105,24.614,15,2.509
2023-08-24 17:50,22.212,24.7,15,2.488
2023-08-24 17:45,22.427,24.872,15,2.445
2023-08-24 17:40,22.341,24.958,15,2.617
2023-08-24 17:35,22.491,24.979,15,2.488
2023-08-24 17:30,22.62,25.151,15,2.531
2023-08-24 17:25,22.706,25.236,15,2.53
2023-08-24 17:20,22.706,25.194,15,2.488
2023-08-24 17:15,22.727,25.429,15,2.702
2023-08-24 17:10,22.706,25.558,15,2.852
2023-08-24 17:05,22.684,25.622,15,2.938
2023-08-24 17:00,22.727,25.58,15,2.853
2023-08-24 16:55,22.77,25.58,15,2.81
2023-08-24 16:50,22.791,25.644,15,2.853
2023-08-24 16:45,22.813,25.644,15,2.831
2023-08-24 16:40,22.663,25.73,15,3.067
2023-08-24 16:35,23.199,25.794,15,2.595
2023-08-24 16:30,23.328,25.794,15,2.466
2023-08-24 16:25,23.027,26.009,15,2.982
2023-08-24 16:20,23.092,25.966,15,2.874
2023-08-24 16:15,23.392,25.987,15,2.595
2023-08-24 16:10,22.963,26.03,15,3.067
2023-08-24 16:05,22.984,26.009,15,3.025
2023-08-24 16:00,22.813,26.009,15,3.196
2023-08-24 15:55,22.941,25.987,15,3.046
2023-08-24 15:50,23.006,26.116,15,3.11
2023-08-24 15:45,23.22,26.352,15,3.132
2023-08-24 15:40,23.392,26.588,15,3.196
2023-08-24 15:35,23.606,26.416,15,2.81
2023-08-24 15:30,23.714,26.909,15,3.195
2023-08-24 15:25,23.992,26.888,15,2.896
2023-08-24 15:20,24.421,26.909,15,2.488
2023-08-24 15:15,24.378,27.102,15,2.724
2023-08-24 15:10,23.821,26.588,15,2.767
2023-08-24 15:05,23.435,26.33,15,2.895
2023-08-24 15:00,23.263,26.266,15,3.003
2023-08-24 14:55,23.413,26.073,15,2.66
2023-08-24 14:50,23.585,26.459,15,2.874
2023-08-24 14:45,23.671,26.352,15,2.681
2023-08-24 14:40,23.606,26.395,15,2.789
2023-08-24 14:35,23.864,26.845,15,2.981
2023-08-24 14:30,23.992,26.888,15,2.896
2023-08-24 14:25,23.907,27.124,15,3.217
2023-08-24 14:20,24.057,27.596,15,3.539
2023-08-24 14:15,23.992,27.253,15,3.261
2023-08-24 14:10,24.057,27.059,15,3.002
2023-08-24 14:05,24.164,27.124,15,2.96
2023-08-24 14:00,24.164,27.295,15,3.131
2023-08-24 13:55,24.164,26.931,15,2.767
2023-08-24 13:50,24.207,27.059,15,2.852
2023-08-24 13:45,24.164,26.673,15,2.509
2023-08-24 13:40,24.078,26.974,15,2.896
2023-08-24 13:35,23.885,26.845,15,2.96
2023-08-24 13:30,23.671,27.017,15,3.346
2023-08-24 13:25,23.821,26.824,15,3.003
2023-08-24 13:20,23.95,27.124,15,3.174
2023-08-24 13:15,23.757,26.995,15,3.238
2023-08-24 13:10,23.735,27.038,15,3.303
2023-08-24 13:05,23.842,26.952,15,3.11
2023-08-24 13:00,23.735,27.488,15,3.753
2023-08-24 12:55,23.799,26.759,15,2.96
2023-08-24 12:50,23.671,26.974,15,3.303
2023-08-24 12:45,23.606,26.866,15,3.26
2023-08-24 12:40,23.478,27.102,15,3.624
2023-08-24 12:35,23.392,26.631,15,3.239
2023-08-24 12:30,23.242,26.373,15,3.131
2023-08-24 12:25,23.113,26.373,15,3.26
2023-08-24 12:20,23.092,26.202,15,3.11
2023-08-24 12:15,23.049,26.137,15,3.088
2023-08-24 12:10,23.22,26.244,15,3.024
2023-08-24 12:05,23.113,25.966,15,2.853
2023-08-24 12:00,23.113,26.18,15,3.067
2023-08-24 11:55,22.877,25.773,15,2.896
2023-08-24 11:50,22.684,25.601,15,2.917
2023-08-24 11:45,22.791,25.429,15,2.638
2023-08-24 11:40,22.598,25.644,15,3.046
2023-08-24 11:35,22.384,25.537,15,3.153
2023-08-24 11:30,22.105,25.687,15,3.582
2023-08-24 11:25,21.976,25.429,15,3.453
2023-08-24 11:20,21.933,25.129,15,3.196
2023-08-24 11:15,21.848,24.893,15,3.045
2023-08-24 11:10,21.698,24.722,15,3.024
2023-08-24 11:05,21.483,24.593,15,3.11
2023-08-24 11:00,21.333,24.614,15,3.281
2023-08-24 10:55,20.925,24.55,15,3.625
2023-08-24 10:50,20.668,24.228,15,3.56
2023-08-24 10:45,20.432,24.185,15,3.753
2023-08-24 10:40,20.411,24.057,15,3.646
2023-08-24 10:35,20.196,23.757,15,3.561
2023-08-24 10:30,20.132,23.735,15,3.603
2023-08-24 10:25,20.282,23.306,15,3.024
2023-08-24 10:20,20.132,22.813,15,2.681
2023-08-24 10:15,19.917,23.092,15,3.175
2023-08-24 10:10,19.789,22.727,15,2.938
2023-08-24 10:05,19.596,22.727,15,3.131
2023-08-24 10:00,19.445,22.384,15,2.939
2023-08-24 9:55,19.338,22.126,15,2.788
2023-08-24 9:50,19.231,21.998,15,2.767
2023-08-24 9:45,19.317,22.234,15,2.917
2023-08-24 9:40,19.145,21.933,15,2.788
2023-08-24 9:35,18.459,21.762,15,3.303
2023-08-24 9:30,18.287,21.912,15,3.625
2023-08-24 9:25,18.116,21.612,15,3.496
2023-08-24 9:20,18.094,20.668,15,2.574
2023-08-24 9:15,18.18,21.333,15,3.153
2023-08-24 9:10,18.159,20.754,15,2.595
2023-08-24 9:05,18.094,20.904,15,2.81
2023-08-24 9:00,18.159,20.861,15,2.702
2023-08-24 8:55,17.923,20.132,15,2.209
2023-08-24 8:50,18.051,20.218,15,2.167
2023-08-24 8:45,18.008,20.561,15,2.553
2023-08-24 8:40,17.923,20.432,15,2.509
2023-08-24 8:35,17.708,20.668,15,2.96
2023-08-24 8:30,17.515,20.775,15,3.26
2023-08-24 8:25,17.193,21.118,15,3.925
2023-08-24 8:20,16.85,20.775,15,3.925
2023-08-24 8:15,16.25,20.861,15,4.611
2023-08-24 8:10,15.971,20.539,15,4.568
2023-08-24 8:05,15.563,20.067,15,4.504
2023-08-24 8:00,15.349,19.746,15,4.397
2023-08-24 7:55,15.156,19.917,15,4.761
2023-08-24 7:50,14.941,19.467,15,4.526
2023-08-24 7:45,14.77,19.295,15,4.525
2023-08-24 7:40,14.663,18.695,15,4.032
2023-08-24 7:35,14.555,18.437,15,3.882
2023-08-24 7:30,14.319,18.502,15,4.183
2023-08-24 7:25,14.255,18.437,15,4.182
2023-08-24 7:20,14.191,18.287,15,4.096
2023-08-24 7:15,14.105,18.008,15,3.903
2023-08-24 7:10,13.912,17.815,15,3.903
2023-08-24 7:05,13.805,17.558,15,3.753
2023-08-24 7:00,13.74,17.236,15,3.496
2023-08-24 6:55,13.676,17.408,15,3.732
2023-08-24 6:50,13.676,17.751,15,4.075
2023-08-24 6:45,13.633,17.494,15,3.861
2023-08-24 6:40,13.612,17.279,15,3.667
2023-08-24 6:35,13.569,17.043,15,3.474
2023-08-24 6:30,13.59,16.936,15,3.346
2023-08-24 6:25,13.59,16.829,15,3.239
2023-08-24 6:20,13.633,16.764,15,3.131
2023-08-24 6:15,13.697,16.85,15,3.153
2023-08-24 6:10,13.719,17,15,3.281
2023-08-24 6:05,13.762,17.086,15,3.324
2023-08-24 6:00,13.783,17.065,15,3.282
2023-08-24 5:55,13.805,17.193,15,3.388
2023-08-24 5:50,13.869,17.193,15,3.324
2023-08-24 5:45,13.89,17.193,15,3.303
2023-08-24 5:40,13.955,17.279,15,3.324
2023-08-24 5:35,13.998,17.301,15,3.303
2023-08-24 5:30,13.998,17.279,15,3.281
2023-08-24 5:25,14.041,17.279,15,3.238
2023-08-24 5:20,14.126,17.344,15,3.218
2023-08-24 5:15,14.169,17.386,15,3.217
2023-08-24 5:10,14.212,17.708,15,3.496
2023-08-24 5:05,14.298,17.794,15,3.496
2023-08-24 5:00,14.319,17.858,15,3.539
2023-08-24 4:55,14.427,17.987,15,3.56
2023-08-24 4:50,14.491,18.008,15,3.517
2023-08-24 4:45,14.577,18.03,15,3.453
2023-08-24 4:40,14.641,18.073,15,3.432
2023-08-24 4:35,14.727,18.244,15,3.517
2023-08-24 4:30,14.77,18.33,15,3.56
2023-08-24 4:25,14.877,18.523,15,3.646
2023-08-24 4:20,14.941,18.588,15,3.647
2023-08-24 4:15,15.027,18.673,15,3.646
2023-08-24 4:10,15.07,18.909,15,3.839
2023-08-24 4:05,15.156,18.888,15,3.732
2023-08-24 4:00,15.177,18.545,15,3.368
2023-08-24 3:55,15.199,18.588,15,3.389
2023-08-24 3:50,15.177,18.673,15,3.496
2023-08-24 3:45,15.177,18.823,15,3.646
2023-08-24 3:40,15.177,18.931,15,3.754
2023-08-24 3:35,15.22,19.017,15,3.797
2023-08-24 3:30,15.199,19.059,15,3.86
2023-08-24 3:25,15.199,19.167,15,3.968
2023-08-24 3:20,15.306,19.188,15,3.882
2023-08-24 3:15,15.306,19.167,15,3.861
2023-08-24 3:10,15.306,19.445,15,4.139
2023-08-24 3:05,15.37,19.51,15,4.14
2023-08-24 3:00,15.413,19.639,15,4.226
2023-08-24 2:55,15.478,19.767,15,4.289
2023-08-24 2:50,15.499,19.832,15,4.333
2023-08-24 2:45,15.499,19.896,15,4.397
2023-08-24 2:40,15.478,19.874,15,4.396
2023-08-24 2:35,15.499,19.896,15,4.397
2023-08-24 2:30,15.563,19.939,15,4.376
2023-08-24 2:25,15.606,20.067,15,4.461
2023-08-24 2:20,15.671,20.175,15,4.504
2023-08-24 2:15,15.756,20.282,15,4.526
2023-08-24 2:10,15.842,20.368,15,4.526
2023-08-24 2:05,16.014,20.432,15,4.418
2023-08-24 2:00,16.057,20.389,15,4.332
2023-08-24 1:55,16.1,20.411,15,4.311
2023-08-24 1:50,16.164,20.475,15,4.311
2023-08-24 1:45,16.185,20.475,15,4.29
2023-08-24 1:40,16.207,20.496,15,4.289
2023-08-24 1:35,16.228,20.454,15,4.226
2023-08-24 1:30,16.314,20.475,15,4.161
2023-08-24 1:25,16.4,20.496,15,4.096
2023-08-24 1:20,16.378,20.561,15,4.183
2023-08-24 1:15,16.293,20.561,15,4.268
2023-08-24 1:10,16.228,20.496,15,4.268
2023-08-24 1:05,16.228,20.475,15,4.247
2023-08-24 1:00,16.271,20.475,15,4.204
2023-08-24 0:55,16.357,20.432,15,4.075
2023-08-24 0:50,16.421,20.496,15,4.075
2023-08-24 0:45,16.4,20.625,15,4.225
2023-08-24 0:40,16.486,20.647,15,4.161
2023-08-24 0:35,16.571,20.604,15,4.033
2023-08-24 0:30,16.657,20.647,15,3.99
2023-08-24 0:25,16.657,20.711,15,4.054
2023-08-24 0:20,16.7,20.818,15,4.118
2023-08-24 0:15,16.722,20.818,15,4.096
2023-08-24 0:10,16.743,20.861,15,4.118
2023-08-24 0:05,16.915,20.925,15,4.01
2023-08-24 0:00,16.958,20.925,15,3.967
2023-08-23 23:55,17,20.925,15,3.925
2023-08-23 23:50,17.065,20.947,15,3.882
2023-08-23 23:45,17.172,21.011,15,3.839
2023-08-23 23:40,17.301,21.033,15,3.732
2023-08-23 23:35,17.515,21.118,15,3.603
2023-08-23 23:30,17.515,21.161,15,3.646
2023-08-23 23:25,17.558,21.183,15,3.625
2023-08-23 23:20,17.665,21.226,15,3.561
2023-08-23 23:15,17.773,21.311,15,3.538
2023-08-23 23:10,17.858,21.419,15,3.561
2023-08-23 23:05,17.901,21.483,15,3.582
2023-08-23 23:00,18.008,21.376,15,3.368
2023-08-23 22:55,18.094,21.376,15,3.282
2023-08-23 22:50,18.223,21.419,15,3.196
2023-08-23 22:45,18.373,21.504,15,3.131
2023-08-23 22:40,18.437,21.547,15,3.11
2023-08-23 22:35,18.566,21.612,15,3.046
2023-08-23 22:30,18.652,21.59,15,2.938
2023-08-23 22:25,18.823,21.655,15,2.832
2023-08-23 22:20,18.909,21.74,15,2.831
2023-08-23 22:15,18.888,21.762,15,2.874
2023-08-23 22:10,18.759,21.891,15,3.132
2023-08-23 22:05,18.823,21.869,15,3.046
2023-08-23 22:00,18.931,21.826,15,2.895
2023-08-23 21:55,19.188,22.212,15,3.024
2023-08-23 21:50,19.596,22.362,15,2.766
2023-08-23 21:45,19.832,22.384,15,2.552
2023-08-23 21:40,19.724,22.491,15,2.767
2023-08-23 21:35,19.639,22.491,15,2.852
2023-08-23 21:30,19.381,22.598,15,3.217
2023-08-23 21:25,18.952,23.006,15,4.054
2023-08-23 21:20,19.081,23.07,15,3.989
2023-08-23 21:15,19.081,23.113,15,4.032
2023-08-23 21:10,19.081,23.199,15,4.118
2023-08-23 21:05,19.017,23.242,15,4.225
2023-08-23 21:00,19.059,23.22,15,4.161
2023-08-23 20:55,19.081,23.177,15,4.096
2023-08-23 20:50,19.059,23.22,15,4.161
2023-08-23 20:45,19.038,23.263,15,4.225
2023-08-23 20:40,19.017,23.199,15,4.182
2023-08-23 20:35,19.059,23.542,15,4.483
2023-08-23 20:30,18.952,23.392,15,4.44
2023-08-23 20:25,18.974,23.328,15,4.354
2023-08-23 20:20,18.974,23.392,15,4.418
2023-08-23 20:15,18.995,23.435,15,4.44
2023-08-23 20:10,19.145,23.542,15,4.397
2023-08-23 20:05,19.145,23.628,15,4.483
2023-08-23 20:00,19.124,23.649,15,4.525
2023-08-23 19:55,19.102,23.671,15,4.569
2023-08-23 19:50,19.017,23.757,15,4.74
2023-08-23 19:45,18.995,23.864,15,4.869
2023-08-23 19:40,19.167,23.757,15,4.59
2023-08-23 19:35,19.295,23.799,15,4.504
2023-08-23 19:30,19.424,23.842,15,4.418
2023-08-23 19:25,19.596,23.864,15,4.268
2023-08-23 19:20,19.789,23.928,15,4.139
2023-08-23 19:15,20.089,24.035,15,3.946
2023-08-23 19:10,20.282,24.057,15,3.775
2023-08-23 19:05,20.496,24.25,15,3.754
2023-08-23 19:00,20.625,24.636,15,4.011
2023-08-23 18:55,20.754,24.722,15,3.968
2023-08-23 18:50,20.925,24.765,15,3.84
2023-08-23 18:45,21.118,24.829,15,3.711
2023-08-23 18:40,21.333,24.679,15,3.346
2023-08-23 18:35,21.59,24.507,15,2.917
2023-08-23 18:30,21.805,24.228,15,2.423
2023-08-23 18:25,21.848,24.464,15,2.616
2023-08-23 18:20,21.805,24.185,15,2.38
2023-08-23 18:15,21.655,23.842,15,2.187
2023-08-23 18:10,21.612,24.121,15,2.509
2023-08-23 18:05,21.826,25.987,15,4.161
2023-08-23 18:00,22.019,25.923,15,3.904
2023-08-23 17:55,21.933,25.773,15,3.84
2023-08-23 17:50,21.698,25.858,15,4.16
2023-08-23 17:45,21.74,26.437,15,4.697
2023-08-23 17:40,21.912,26.824,15,4.912
2023-08-23 17:35,21.891,26.716,15,4.825
2023-08-23 17:30,21.912,26.738,15,4.826
2023-08-23 17:25,22.706,26.781,15,4.075
2023-08-23 17:20,23.735,26.824,15,3.089
2023-08-23 17:15,23.671,26.995,15,3.324
2023-08-23 17:10,23.628,27.167,15,3.539
2023-08-23 17:05,23.649,27.317,15,3.668
2023-08-23 17:00,23.671,27.231,15,3.56
2023-08-23 16:55,23.714,27.124,15,3.41
2023-08-23 16:50,23.864,27.167,15,3.303
2023-08-23 16:45,23.928,27.338,15,3.41
2023-08-23 16:40,24.164,26.931,15,2.767
2023-08-23 16:35,24.121,27.017,15,2.896
2023-08-23 16:30,24.336,27.467,15,3.131
2023-08-23 16:25,24.336,27.467,15,3.131
2023-08-23 16:20,24.314,27.553,15,3.239
2023-08-23 16:15,24.443,27.896,15,3.453
2023-08-23 16:10,24.293,27.81,15,3.517
2023-08-23 16:05,24.314,27.36,15,3.046
2023-08-23 16:00,24.314,27.231,15,2.917
2023-08-23 15:55,24.378,27.381,15,3.003
2023-08-23 15:50,24.421,27.703,15,3.282
2023-08-23 15:45,24.293,27.295,15,3.002
2023-08-23 15:40,24.4,27.381,15,2.981
2023-08-23 15:35,24.529,27.403,15,2.874
2023-08-23 15:30,24.486,27.51,15,3.024
2023-08-23 15:25,24.443,27.531,15,3.088
2023-08-23 15:20,24.421,27.467,15,3.046
2023-08-23 15:15,24.228,27.446,15,3.218
2023-08-23 15:10,24.121,27.338,15,3.217
2023-08-23 15:05,24.271,27.51,15,3.239
2023-08-23 15:00,24.143,27.66,15,3.517
2023-08-23 14:55,24.25,27.295,15,3.045
2023-08-23 14:50,24.336,27.703,15,3.367
2023-08-23 14:45,24.464,27.896,15,3.432
2023-08-23 14:40,24.507,27.381,15,2.874
2023-08-23 14:35,24.336,27.295,15,2.959
2023-08-23 14:30,24.336,27.424,15,3.088
2023-08-23 14:25,24.25,27.145,15,2.895
2023-08-23 14:20,24.293,27.231,15,2.938
2023-08-23 14:15,24.228,27.017,15,2.789
2023-08-23 14:10,24.143,27.381,15,3.238
2023-08-23 14:05,23.864,27.231,15,3.367
2023-08-23 14:00,23.671,27.21,15,3.539
2023-08-23 13:55,23.671,26.952,15,3.281
2023-08-23 13:50,24.057,26.802,15,2.745
2023-08-23 13:45,23.821,26.909,15,3.088
2023-08-23 13:40,23.907,27.038,15,3.131
2023-08-23 13:35,23.95,26.888,15,2.938
2023-08-23 13:30,23.992,26.866,15,2.874
2023-08-23 13:25,23.821,26.802,15,2.981
2023-08-23 13:20,23.778,26.909,15,3.131
2023-08-23 13:15,23.649,26.716,15,3.067
2023-08-23 13:10,23.864,26.738,15,2.874
2023-08-23 13:05,23.907,26.866,15,2.959
2023-08-23 13:00,23.714,26.716,15,3.002
2023-08-23 12:55,23.649,26.781,15,3.132
2023-08-23 12:50,23.563,26.738,15,3.175
2023-08-23 12:45,23.542,26.459,15,2.917
2023-08-23 12:40,23.542,26.395,15,2.853
2023-08-23 12:35,23.349,26.009,15,2.66
2023-08-23 12:30,23.22,26.009,15,2.789
2023-08-23 12:25,23.306,25.88,15,2.574
2023-08-23 12:20,23.242,25.794,15,2.552
2023-08-23 12:15,23.092,25.622,15,2.53
2023-08-23 12:10,23.092,25.73,15,2.638
2023-08-23 12:05,23.092,25.537,15,2.445
2023-08-23 12:00,23.07,25.537,15,2.467
2023-08-23 11:55,22.984,25.687,15,2.703
2023-08-23 11:50,22.748,25.58,15,2.832
2023-08-23 11:45,22.813,25.601,15,2.788
2023-08-23 11:40,22.748,25.472,15,2.724
2023-08-23 11:35,22.791,25.58,15,2.789
2023-08-23 11:30,22.706,25.301,15,2.595
2023-08-23 11:25,22.448,25.172,15,2.724
2023-08-23 11:20,22.534,25.022,15,2.488
2023-08-23 11:15,22.47,24.743,15,2.273
2023-08-23 11:10,22.062,24.893,15,2.831
2023-08-23 11:05,21.848,24.829,15,2.981
2023-08-23 11:00,21.633,25.151,15,3.518
2023-08-23 10:55,21.612,25.387,15,3.775
2023-08-23 10:50,21.526,25.301,15,3.775
2023-08-23 10:45,21.462,25.065,15,3.603
2023-08-23 10:40,21.612,25.172,15,3.56
2023-08-23 10:35,21.547,25.236,15,3.689
2023-08-23 10:30,21.29,24.936,15,3.646
2023-08-23 10:25,21.118,24.7,15,3.582
2023-08-23 10:20,20.775,24.486,15,3.711
2023-08-23 10:15,20.496,24.293,15,3.797
2023-08-23 10:10,20.303,24.057,15,3.754
2023-08-23 10:05,20.282,24.143,15,3.861
2023-08-23 10:00,20.132,24.314,15,4.182
2023-08-23 9:55,20.003,24.1,15,4.097
2023-08-23 9:50,19.853,23.821,15,3.968
2023-08-23 9:45,19.66,23.735,15,4.075
2023-08-23 9:40,19.424,23.263,15,3.839
2023-08-23 9:35,19.145,23.22,15,4.075
2023-08-23 9:30,18.845,23.821,15,4.976
2023-08-23 9:25,18.545,23.864,15,5.319
2023-08-23 9:20,18.287,23.263,15,4.976
2023-08-23 9:15,18.03,23.328,15,5.298
2023-08-23 9:10,17.837,22.877,15,5.04
2023-08-23 9:05,17.451,22.813,15,5.362
2023-08-23 9:00,17.172,22.255,15,5.083
2023-08-23 8:55,16.915,22.298,15,5.383
2023-08-23 8:50,16.636,22.941,15,6.305
2023-08-23 8:45,16.25,22.47,15,6.22
2023-08-23 8:40,15.885,22.126,15,6.241
2023-08-23 8:35,15.628,21.891,15,6.263
2023-08-23 8:30,15.37,21.762,15,6.392
2023-08-23 8:25,15.22,21.805,15,6.585
2023-08-23 8:20,14.963,21.569,15,6.606
2023-08-23 8:15,14.684,21.097,15,6.413
2023-08-23 8:10,14.405,20.904,15,6.499
2023-08-23 8:05,14.105,21.14,15,7.035
2023-08-23 8:00,13.89,21.118,15,7.228
2023-08-23 7:55,13.697,20.818,15,7.121
2023-08-23 7:50,13.59,20.689,15,7.099
2023-08-23 7:45,13.44,20.346,15,6.906
2023-08-23 7:40,13.311,20.325,15,7.014
2023-08-23 7:35,13.204,20.239,15,7.035
2023-08-23 7:30,13.161,19.874,15,6.713
2023-08-23 7:25,13.011,19.295,15,6.284
2023-08-23 7:20,12.861,19.681,15,6.82
2023-08-23 7:15,12.775,19.231,15,6.456
2023-08-23 7:10,12.646,18.952,15,6.306
2023-08-23 7:05,12.496,18.566,15,6.07
2023-08-23 7:00,12.389,18.03,15,5.641
2023-08-23 6:55,12.282,17.794,15,5.512
2023-08-23 6:50,12.26,17.043,15,4.783
2023-08-23 6:45,12.325,16.786,15,4.461
2023-08-23 6:40,12.303,16.142,15,3.839
2023-08-23 6:35,12.218,15.735,15,3.517
2023-08-23 6:30,12.218,15.242,15,3.024
2023-08-23 6:25,12.153,15.027,15,2.874
2023-08-23 6:20,12.175,15.092,15,2.917
2023-08-23 6:15,12.132,15.049,15,2.917
2023-08-23 6:10,12.153,15.134,15,2.981
2023-08-23 6:05,12.196,15.134,15,2.938
2023-08-23 6:00,12.303,15.199,15,2.896
2023-08-23 5:55,12.346,15.199,15,2.853
2023-08-23 5:50,12.303,15.199,15,2.896
2023-08-23 5:45,12.303,15.349,15,3.046
2023-08-23 5:40,12.325,15.392,15,3.067
2023-08-23 5:35,12.303,15.499,15,3.196
2023-08-23 5:30,12.325,15.521,15,3.196
2023-08-23 5:25,12.346,15.606,15,3.26
2023-08-23 5:20,12.389,15.756,15,3.367
2023-08-23 5:15,12.411,15.649,15,3.238
2023-08-23 5:10,12.411,15.628,15,3.217
2023-08-23 5:05,12.411,15.692,15,3.281
2023-08-23 5:00,12.453,15.907,15,3.454
2023-08-23 4:55,12.432,15.907,15,3.475
2023-08-23 4:50,12.475,15.992,15,3.517
2023-08-23 4:45,12.518,16.228,15,3.71
2023-08-23 4:40,12.582,16.207,15,3.625
2023-08-23 4:35,12.625,16.207,15,3.582
2023-08-23 4:30,12.646,16.357,15,3.711
2023-08-23 4:25,12.646,16.529,15,3.883
2023-08-23 4:20,12.711,16.593,15,3.882
2023-08-23 4:15,12.711,16.529,15,3.818
2023-08-23 4:10,12.797,16.722,15,3.925
2023-08-23 4:05,12.818,17.065,15,4.247
2023-08-23 4:00,12.84,17.494,15,4.654
2023-08-23 3:55,12.797,17.408,15,4.611
2023-08-23 3:50,12.797,17.386,15,4.589
2023-08-23 3:45,12.84,17.215,15,4.375
2023-08-23 3:40,12.84,17.494,15,4.654
2023-08-23 3:35,12.797,17.386,15,4.589
2023-08-23 3:30,12.775,17.515,15,4.74
2023-08-23 3:25,12.797,17.537,15,4.74
2023-08-23 3:20,12.84,17.236,15,4.396
2023-08-23 3:15,12.904,16.593,15,3.689
2023-08-23 3:10,12.904,16.657,15,3.753
2023-08-23 3:05,12.947,16.722,15,3.775
2023-08-23 3:00,12.904,16.764,15,3.86
2023-08-23 2:55,12.882,16.893,15,4.011
2023-08-23 2:50,12.882,16.893,15,4.011
2023-08-23 2:45,12.947,17.022,15,4.075
2023-08-23 2:40,12.99,17.129,15,4.139
2023-08-23 2:35,13.054,17.043,15,3.989
2023-08-23 2:30,13.097,16.829,15,3.732
2023-08-23 2:25,13.161,16.764,15,3.603
2023-08-23 2:20,13.161,17.129,15,3.968
2023-08-23 2:15,13.183,17.279,15,4.096
2023-08-23 2:10,13.204,17.129,15,3.925
2023-08-23 2:05,13.29,17.386,15,4.096
2023-08-23 2:00,13.376,17.58,15,4.204
2023-08-23 1:55,13.462,17.773,15,4.311
2023-08-23 1:50,13.612,17.815,15,4.203
2023-08-23 1:45,13.633,17.73,15,4.097
2023-08-23 1:40,13.633,17.751,15,4.118
2023-08-23 1:35,13.719,17.858,15,4.139
2023-08-23 1:30,13.848,17.923,15,4.075
2023-08-23 1:25,13.933,17.944,15,4.011
2023-08-23 1:20,13.998,18.051,15,4.053
2023-08-23 1:15,14.083,18.008,15,3.925
2023-08-23 1:10,14.105,18.03,15,3.925
